Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng,NEW_Country,NEW_City
United States of America,San Fernando,109,Unhealthy for Sensitive Groups,3,Good,6,Good,28,Good,109,Unhealthy for Sensitive Groups,7.9178,125.3286,Philippines,San Fernando
United States of America,San Fernando,109,Unhealthy for Sensitive Groups,3,Good,6,Good,28,Good,109,Unhealthy for Sensitive Groups,-34.5833,-70.9833,Chile,San Fernando
United States of America,San Fernando,109,Unhealthy for Sensitive Groups,3,Good,6,Good,28,Good,109,Unhealthy for Sensitive Groups,13.5661,123.1422,Philippines,San Fernando
United States of America,San Fernando,109,Unhealthy for Sensitive Groups,3,Good,6,Good,28,Good,109,Unhealthy for Sensitive Groups,12.3167,122.6,Philippines,San Fernando
United States of America,San Fernando,109,Unhealthy for Sensitive Groups,3,Good,6,Good,28,Good,109,Unhealthy for Sensitive Groups,12.4858,123.7628,Philippines,San Fernando
United States of America,San Fernando,109,Unhealthy for Sensitive Groups,3,Good,6,Good,28,Good,109,Unhealthy for Sensitive Groups,13.6767,-86.3144,Nicaragua,San Fernando
United States of America,San Fernando,109,Unhealthy for Sensitive Groups,3,Good,6,Good,28,Good,109,Unhealthy for Sensitive Groups,9.2797,-74.5339,Colombia,Santa Ana
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,18.3985,-66.061,United States,Río Piedras
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,-31.5342,-68.5261,Argentina,San Juan
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,14.6,121.03,Philippines,San Juan
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,18.81,-71.23,Dominican Republic,San Juan de la Maguana
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,13.826,121.396,Philippines,San Juan
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,9.9609,-84.0731,Costa Rica,San Juan
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,16.6667,120.3333,Philippines,San Juan
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,26.1903,-98.152,United States,San Juan
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,17.7431,120.4583,Philippines,San Juan
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,9.159,123.494,Philippines,San Juan
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,10.2667,125.1833,Philippines,Dayanog
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,10.65,-61.45,Trinidad and Tobago,San Juan
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,14.4167,-88.4333,Honduras,San Juan
Argentina,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good,17.6834,120.732,Philippines,San Juan
United States of America,Sidney,50,Good,1,Good,26,Good,8,Good,50,Good,48.6506,-123.3986,Canada,Sidney
United States of America,Sidney,50,Good,1,Good,26,Good,8,Good,50,Good,40.2891,-84.1667,United States,Sidney
United States of America,Oak Ridge,50,Good,1,Good,16,Good,11,Good,50,Good,28.4727,-81.4169,United States,Oak Ridge
United States of America,Oak Ridge,50,Good,1,Good,16,Good,11,Good,50,Good,35.9639,-84.2938,United States,Oak Ridge
United States of America,Oak Ridge,50,Good,1,Good,16,Good,11,Good,50,Good,41.0323,-74.4971,United States,Jefferson Township
United States of America,Franklin Park,60,Moderate,1,Good,30,Good,5,Good,60,Moderate,41.9361,-87.8794,United States,Franklin Park
United States of America,Franklin Park,60,Moderate,1,Good,30,Good,5,Good,60,Moderate,40.5903,-80.0999,United States,Franklin Park
United States of America,Franklin Park,60,Moderate,1,Good,30,Good,5,Good,60,Moderate,40.4439,-74.5431,United States,Franklin Township
United States of America,Lawrence,45,Good,1,Good,45,Good,2,Good,37,Good,42.7002,-71.1626,United States,Lawrence
United States of America,Lawrence,45,Good,1,Good,45,Good,2,Good,37,Good,38.9597,-95.2642,United States,Lawrence
United States of America,Lawrence,45,Good,1,Good,45,Good,2,Good,37,Good,39.8674,-85.9904,United States,Lawrence
United States of America,Lawrence,45,Good,1,Good,45,Good,2,Good,37,Good,40.2954,-74.7205,United States,Lawrence Township
United States of America,Leeds,35,Good,1,Good,29,Good,5,Good,35,Good,53.8003,-1.5497,United Kingdom,Leeds
United States of America,Leeds,35,Good,1,Good,29,Good,5,Good,35,Good,33.5436,-86.5639,United States,Leeds
Yemen,Ibb,156,Unhealthy,1,Good,46,Good,0,Good,156,Unhealthy,13.9667,44.1667,Yemen,Ibb
Yemen,Ibb,156,Unhealthy,1,Good,46,Good,0,Good,156,Unhealthy,13.9759,44.1709,Yemen,Ibb
Sierra Leone,Freetown,27,Good,1,Good,22,Good,0,Good,27,Good,8.4844,-13.2344,Sierra Leone,Freetown
Sierra Leone,Freetown,27,Good,1,Good,22,Good,0,Good,27,Good,41.7714,-71.0157,United States,Freetown
United States of America,Memphis,67,Moderate,1,Good,29,Good,6,Good,67,Moderate,35.1087,-89.9663,United States,Memphis
United States of America,Memphis,67,Moderate,1,Good,29,Good,6,Good,67,Moderate,27.5435,-82.5608,United States,Memphis
Russian Federation,Novomoskovsk,45,Good,0,Good,31,Good,0,Good,45,Good,54.0833,38.2167,Russia,Novomoskovsk
Russian Federation,Novomoskovsk,45,Good,0,Good,31,Good,0,Good,45,Good,48.6328,35.2239,Ukraine,Samar
Russian Federation,Zarechnyy,41,Good,1,Good,41,Good,0,Good,28,Good,53.2,45.1667,Russia,Zarechny
Russian Federation,Zarechnyy,41,Good,1,Good,41,Good,0,Good,28,Good,56.8167,61.3333,Russia,Zarechny
Mexico,Compostela,56,Moderate,1,Good,11,Good,3,Good,56,Moderate,7.6667,126.0833,Philippines,Compostela
Mexico,Compostela,56,Moderate,1,Good,11,Good,3,Good,56,Moderate,21.2389,-104.9,Mexico,Compostela
Portugal,Aveiro,32,Good,1,Good,32,Good,2,Good,29,Good,40.6333,-8.65,Portugal,Aveiro
Portugal,Aveiro,32,Good,1,Good,32,Good,2,Good,29,Good,-3.6058,-55.3319,Brazil,Aveiro
United States of America,Richmond Heights,57,Moderate,1,Good,36,Good,3,Good,57,Moderate,25.6347,-80.3721,United States,Miami
United States of America,Richmond Heights,57,Moderate,1,Good,36,Good,3,Good,57,Moderate,41.5589,-81.5029,United States,Richmond Heights
United States of America,Richmond Heights,57,Moderate,1,Good,36,Good,3,Good,57,Moderate,38.6309,-90.3332,United States,Richmond Heights
India,Pudukkottai,102,Unhealthy for Sensitive Groups,2,Good,28,Good,5,Good,102,Unhealthy for Sensitive Groups,10.3833,78.8001,India,Pudukkottai
India,Pudukkottai,102,Unhealthy for Sensitive Groups,2,Good,28,Good,5,Good,102,Unhealthy for Sensitive Groups,10.6118,78.0505,India,Kovilur
Philippines,Parang,50,Good,1,Good,18,Good,2,Good,50,Good,7.3744,124.2686,Philippines,Parang
Philippines,Parang,50,Good,1,Good,18,Good,2,Good,50,Good,5.9167,120.9167,Philippines,Lapa
United States of America,Greensburg,47,Good,1,Good,46,Good,1,Good,47,Good,40.3113,-79.5445,United States,Greensburg
United States of America,Greensburg,47,Good,1,Good,46,Good,1,Good,47,Good,39.3518,-85.5028,United States,Greensburg
Japan,Kariya,56,Moderate,2,Good,50,Good,3,Good,56,Moderate,34.9893,137.0021,Japan,Kariya
Japan,Kariya,56,Moderate,2,Good,50,Good,3,Good,56,Moderate,34.7517,134.3931,Japan,Ako
Japan,Kashiwara,52,Moderate,1,Good,43,Good,3,Good,52,Moderate,34.5167,135.8,Japan,Kashihara
Japan,Kashiwara,52,Moderate,1,Good,43,Good,3,Good,52,Moderate,34.5833,135.6333,Japan,Kashiwara
United States of America,Park Ridge,64,Moderate,2,Good,12,Good,20,Good,64,Moderate,42.0125,-87.8436,United States,Park Ridge
United States of America,Park Ridge,64,Moderate,2,Good,12,Good,20,Good,64,Moderate,41.0352,-74.0423,United States,Park Ridge
Italy,Noto,67,Moderate,1,Good,47,Good,1,Good,67,Moderate,36.8833,15.0833,Italy,Noto
Italy,Noto,67,Moderate,1,Good,47,Good,1,Good,67,Moderate,37.3103,137.1477,Japan,Noto
United States of America,Windham,55,Moderate,1,Good,47,Good,3,Good,55,Moderate,41.7102,-72.1671,United States,Windham
United States of America,Windham,55,Moderate,1,Good,47,Good,3,Good,55,Moderate,43.7981,-70.4056,United States,Windham
United States of America,Windham,55,Moderate,1,Good,47,Good,3,Good,55,Moderate,42.8076,-71.2995,United States,Windham
United States of America,Villa Rica,45,Good,1,Good,45,Good,4,Good,32,Good,2.5167,-76.85,Colombia,El Tambo
United States of America,Villa Rica,45,Good,1,Good,45,Good,4,Good,32,Good,33.7294,-84.9177,United States,Villa Rica
United States of America,Shorewood,48,Good,1,Good,29,Good,9,Good,48,Good,43.0913,-87.8864,United States,Shorewood
United States of America,Shorewood,48,Good,1,Good,29,Good,9,Good,48,Good,41.5169,-88.2146,United States,Shorewood
Colombia,Santuario,88,Moderate,3,Good,4,Good,7,Good,88,Moderate,6.1375,-75.2639,Colombia,El Santuario
Colombia,Santuario,88,Moderate,3,Good,4,Good,7,Good,88,Moderate,5.0725,-75.9623,Colombia,Santuario
Belgium,Nazareth,46,Good,1,Good,37,Good,1,Good,46,Good,32.7019,35.3033,Israel,Nazareth
Belgium,Nazareth,46,Good,1,Good,37,Good,1,Good,46,Good,8.5562,77.971,India,Nazareth
United Kingdom of Great Britain and Northern Ireland,Northampton,34,Good,1,Good,29,Good,1,Good,34,Good,52.2304,-0.8938,United Kingdom,Far Cotton
United Kingdom of Great Britain and Northern Ireland,Northampton,34,Good,1,Good,29,Good,1,Good,34,Good,40.2104,-75.0014,United States,Northampton Township
United Kingdom of Great Britain and Northern Ireland,Northampton,34,Good,1,Good,29,Good,1,Good,34,Good,42.3266,-72.6745,United States,Northampton
United Kingdom of Great Britain and Northern Ireland,Northampton,34,Good,1,Good,29,Good,1,Good,34,Good,40.6866,-75.4904,United States,Northampton
Spain,Onda,39,Good,1,Good,39,Good,0,Good,21,Good,39.9625,-0.2639,Spain,Onda
Spain,Onda,39,Good,1,Good,39,Good,0,Good,21,Good,25.2452,85.665,India,Bind
India,Madanpur,217,Very Unhealthy,4,Good,99,Moderate,4,Good,217,Very Unhealthy,26.2103,87.5141,India,Araria
India,Madanpur,217,Very Unhealthy,4,Good,99,Moderate,4,Good,217,Very Unhealthy,23.02,88.48,India,Madanpur
India,Madanpur,217,Very Unhealthy,4,Good,99,Moderate,4,Good,217,Very Unhealthy,24.6554,84.5844,India,Madanpur
Colombia,Madrid,96,Moderate,3,Good,7,Good,11,Good,96,Moderate,40.4169,-3.7033,Spain,Madrid
Colombia,Madrid,96,Moderate,3,Good,7,Good,11,Good,96,Moderate,4.7344,-74.2683,Colombia,Madrid
Colombia,Madrid,96,Moderate,3,Good,7,Good,11,Good,96,Moderate,9.2619,125.9647,Philippines,Madrid
United States of America,Sweetwater,70,Moderate,1,Good,8,Good,17,Good,70,Moderate,25.7785,-80.376,United States,Hialeah
United States of America,Sweetwater,70,Moderate,1,Good,8,Good,17,Good,70,Moderate,32.4692,-100.4092,United States,Sweetwater
United States of America,Lafayette,81,Moderate,1,Good,20,Good,8,Good,81,Moderate,30.2082,-92.0325,United States,Lafayette
United States of America,Lafayette,81,Moderate,1,Good,20,Good,8,Good,81,Moderate,40.3991,-86.8593,United States,Lafayette
United States of America,Lafayette,81,Moderate,1,Good,20,Good,8,Good,81,Moderate,39.9946,-105.0998,United States,Lafayette
United States of America,Lafayette,81,Moderate,1,Good,20,Good,8,Good,81,Moderate,37.8919,-122.1189,United States,Oakland
Brazil,Tabatinga,21,Good,1,Good,2,Good,0,Good,21,Good,-4.2525,-69.9381,Brazil,Tabatinga
Brazil,Tabatinga,21,Good,1,Good,2,Good,0,Good,21,Good,-21.7169,-48.6878,Brazil,Tabatinga
United States of America,Hastings,54,Moderate,1,Good,30,Good,2,Good,54,Moderate,50.85,0.57,United Kingdom,St Leonards
United States of America,Hastings,54,Moderate,1,Good,30,Good,2,Good,54,Moderate,40.5961,-98.39,United States,Hastings
United States of America,Hastings,54,Moderate,1,Good,30,Good,2,Good,54,Moderate,44.7318,-92.8538,United States,Hastings
United States of America,Hastings,54,Moderate,1,Good,30,Good,2,Good,54,Moderate,43.3215,-76.1582,United States,Hastings Center
India,Dehri,323,Hazardous,1,Good,54,Moderate,0,Good,268,Very Unhealthy,24.91,84.18,India,Dehri
India,Dehri,323,Hazardous,1,Good,54,Moderate,0,Good,268,Very Unhealthy,25.4252,83.8201,India,Chausa
United States of America,Gainesville,68,Moderate,1,Good,22,Good,4,Good,68,Moderate,29.6804,-82.3459,United States,Gainesville
United States of America,Gainesville,68,Moderate,1,Good,22,Good,4,Good,68,Moderate,34.2902,-83.8294,United States,Gainesville
United States of America,Gainesville,68,Moderate,1,Good,22,Good,4,Good,68,Moderate,33.639,-97.1487,United States,Gainesville
United States of America,Gainesville,68,Moderate,1,Good,22,Good,4,Good,68,Moderate,38.7931,-77.6347,United States,Prince William County
United States of America,Wellesley,54,Moderate,1,Good,46,Good,3,Good,54,Moderate,42.3043,-71.2855,United States,Wellesley
United States of America,Wellesley,54,Moderate,1,Good,46,Good,3,Good,54,Moderate,43.55,-80.7167,Canada,Wellesley
,Weymouth,36,Good,0,Good,29,Good,1,Good,36,Good,50.613,-2.457,United Kingdom,Weymouth
,Weymouth,36,Good,0,Good,29,Good,1,Good,36,Good,42.1981,-70.9466,United States,Weymouth
United States of America,Winfield,62,Moderate,1,Good,28,Good,2,Good,62,Moderate,37.274,-96.95,United States,Cowley County
United States of America,Winfield,62,Moderate,1,Good,28,Good,2,Good,62,Moderate,41.8787,-88.1507,United States,Winfield
United States of America,Woodburn,37,Good,1,Good,15,Good,10,Good,37,Good,45.1472,-122.8603,United States,Woodburn
United States of America,Woodburn,37,Good,1,Good,15,Good,10,Good,37,Good,38.8503,-77.2322,United States,Woodburn
Ukraine,Horodok,103,Unhealthy for Sensitive Groups,1,Good,39,Good,1,Good,103,Unhealthy for Sensitive Groups,49.1667,26.5667,Ukraine,Horodok
Ukraine,Horodok,103,Unhealthy for Sensitive Groups,1,Good,39,Good,1,Good,103,Unhealthy for Sensitive Groups,49.7822,23.6436,Ukraine,Horodok
Brazil,Canoas,69,Moderate,2,Good,8,Good,6,Good,69,Moderate,-29.92,-51.18,Brazil,Canoas
Brazil,Canoas,69,Moderate,2,Good,8,Good,6,Good,69,Moderate,8.5333,-82.8333,Panama,Paso Canoas Internacional
United States of America,Clayton,88,Moderate,2,Good,10,Good,20,Good,88,Moderate,53.782,-1.8135,United Kingdom,Bradford
United States of America,Clayton,88,Moderate,2,Good,10,Good,20,Good,88,Moderate,38.6444,-90.3303,United States,Clayton
United States of America,Clayton,88,Moderate,2,Good,10,Good,20,Good,88,Moderate,35.659,-78.4498,United States,Clayton
United States of America,Clayton,88,Moderate,2,Good,10,Good,20,Good,88,Moderate,39.8689,-84.3292,United States,Clayton
United States of America,Clayton,88,Moderate,2,Good,10,Good,20,Good,88,Moderate,37.9404,-121.9301,United States,Clayton
United States of America,Clayton,88,Moderate,2,Good,10,Good,20,Good,88,Moderate,39.6627,-75.0782,United States,Clayton
United States of America,Vincennes,43,Good,1,Good,43,Good,5,Good,43,Good,48.8478,2.4392,France,Vincennes
United States of America,Vincennes,43,Good,1,Good,43,Good,5,Good,43,Good,38.6759,-87.5102,United States,Vincennes
Canada,Truro,41,Good,1,Good,15,Good,3,Good,41,Good,50.26,-5.051,United Kingdom,Truro
Canada,Truro,41,Good,1,Good,15,Good,3,Good,41,Good,45.3647,-63.28,Canada,Truro
Bosnia and Herzegovina,Tuzla,62,Moderate,1,Good,34,Good,0,Good,62,Moderate,40.8161,29.3006,Turkey,Tuzla
Bosnia and Herzegovina,Tuzla,62,Moderate,1,Good,34,Good,0,Good,62,Moderate,44.5381,18.6761,Bosnia and Herzegovina,Tuzla
United States of America,Vancouver,49,Good,1,Good,20,Good,10,Good,49,Good,49.25,-123.1,Canada,Vancouver
United States of America,Vancouver,49,Good,1,Good,20,Good,10,Good,49,Good,45.6366,-122.5967,United States,Vancouver
United States of America,Charleston,78,Moderate,3,Good,10,Good,22,Good,78,Moderate,32.8168,-79.9687,United States,Charleston
United States of America,Charleston,78,Moderate,3,Good,10,Good,22,Good,78,Moderate,38.3484,-81.6322,United States,Charleston
United States of America,Charleston,78,Moderate,3,Good,10,Good,22,Good,78,Moderate,39.4842,-88.1781,United States,Charleston
United States of America,Ridgefield,74,Moderate,2,Good,18,Good,19,Good,74,Moderate,41.3065,-73.5023,United States,Ridgefield
United States of America,Ridgefield,74,Moderate,2,Good,18,Good,19,Good,74,Moderate,40.8313,-74.0147,United States,Ridgefield
United States of America,Ridgefield,74,Moderate,2,Good,18,Good,19,Good,74,Moderate,45.8114,-122.7051,United States,Ridgefield
United States of America,Englewood,72,Moderate,2,Good,3,Good,12,Good,72,Moderate,39.6468,-104.9942,United States,Englewood
United States of America,Englewood,72,Moderate,2,Good,3,Good,12,Good,72,Moderate,40.8917,-73.9736,United States,Englewood
United States of America,Englewood,72,Moderate,2,Good,3,Good,12,Good,72,Moderate,26.9717,-82.3524,United States,Englewood
United States of America,Englewood,72,Moderate,2,Good,3,Good,12,Good,72,Moderate,39.8643,-84.307,United States,Englewood
United States of America,Erie,80,Moderate,3,Good,4,Good,17,Good,80,Moderate,42.1167,-80.0733,United States,Erie
United States of America,Erie,80,Moderate,3,Good,4,Good,17,Good,80,Moderate,40.0404,-105.0399,United States,Erie
Germany,Sulzbach,64,Moderate,1,Good,55,Moderate,0,Good,64,Moderate,49.2833,7.0667,Germany,Sulzbach/Saar
Germany,Sulzbach,64,Moderate,1,Good,55,Moderate,0,Good,64,Moderate,50.1331,8.5289,Germany,Sulzbach (Taunus)
Germany,Taufkirchen,68,Moderate,1,Good,64,Moderate,0,Good,68,Moderate,48.05,11.6167,Germany,Taufkirchen
Germany,Taufkirchen,68,Moderate,1,Good,64,Moderate,0,Good,68,Moderate,48.3439,12.1303,Germany,Taufkirchen
United States of America,Montgomery,65,Moderate,3,Good,11,Good,12,Good,65,Moderate,32.3482,-86.2668,United States,Montgomery
United States of America,Montgomery,65,Moderate,3,Good,11,Good,12,Good,65,Moderate,40.2411,-75.2318,United States,Montgomery Township
United States of America,Montgomery,65,Moderate,3,Good,11,Good,12,Good,65,Moderate,40.426,-74.6791,United States,Montgomery Township
United States of America,Montgomery,65,Moderate,3,Good,11,Good,12,Good,65,Moderate,41.5399,-74.2073,United States,Town of Montgomery
United States of America,Montgomery,65,Moderate,3,Good,11,Good,12,Good,65,Moderate,41.7237,-88.3633,United States,Montgomery
United States of America,Montgomery,65,Moderate,3,Good,11,Good,12,Good,65,Moderate,39.2496,-84.3458,United States,Montgomery
China,Lanxi,145,Unhealthy for Sensitive Groups,3,Good,145,Unhealthy for Sensitive Groups,1,Good,103,Unhealthy for Sensitive Groups,29.2167,119.4722,China,Lanxi
China,Lanxi,145,Unhealthy for Sensitive Groups,3,Good,145,Unhealthy for Sensitive Groups,1,Good,103,Unhealthy for Sensitive Groups,46.2664,126.276,China,Lanxi
United States of America,Liberty,55,Moderate,1,Good,33,Good,5,Good,55,Moderate,39.2394,-94.4191,United States,Liberty
United States of America,Liberty,55,Moderate,1,Good,33,Good,5,Good,55,Moderate,41.8132,-74.7775,United States,Town of Liberty
United States of America,Niagara Falls,42,Good,1,Good,28,Good,5,Good,42,Good,43.06,-79.1067,Canada,Niagara Falls
United States of America,Niagara Falls,42,Good,1,Good,28,Good,5,Good,42,Good,43.0921,-79.0147,United States,City of Niagara Falls
Germany,Damme,34,Good,0,Good,34,Good,1,Good,16,Good,52.5208,8.1986,Germany,Damme
Germany,Damme,34,Good,0,Good,34,Good,1,Good,16,Good,51.25,3.2833,Belgium,Damme
Switzerland,Geneva,128,Unhealthy for Sensitive Groups,1,Good,28,Good,2,Good,128,Unhealthy for Sensitive Groups,46.2017,6.1469,Switzerland,Geneva
Switzerland,Geneva,128,Unhealthy for Sensitive Groups,1,Good,28,Good,2,Good,128,Unhealthy for Sensitive Groups,41.8833,-88.3242,United States,Geneva
Switzerland,Geneva,128,Unhealthy for Sensitive Groups,1,Good,28,Good,2,Good,128,Unhealthy for Sensitive Groups,42.8645,-76.9826,United States,City of Geneva
